2082.0,0.0,0.0,1.0,0.0,0.0
50.0,832.0,0.0,0.0,1.0,0.0
4.0,7.0,840.0,1.0,0.0,0.0
3.0,3.0,1.0,631.0,0.0,0.0
3.0,0.0,0.0,0.0,454.0,0.0
0.0,0.0,0.0,0.0,0.0,93.0
