2101.0,0.0,1.0,0.0,0.0,0.0
64.0,801.0,0.0,0.0,1.0,0.0
14.0,2.0,829.0,0.0,0.0,0.0
15.0,5.0,1.0,602.0,0.0,0.0
5.0, 0.0,0.0,1.0,481.0,0.0
0.0, 0.0,0.0,0.0,0.0,118.0
